id,Store,Date,Sales,Promo,StateHoliday,SchoolHoliday
17434,342,2015-04-21,8621,0,0,0
17435,346,2015-04-21,6470,0,0,0
17436,351,2015-04-21,4663,0,0,0
17437,352,2015-04-21,5065,0,0,0
17438,354,2015-04-21,5724,0,0,0
17439,357,2015-04-21,6047,0,0,0
17440,359,2015-04-21,5122,0,0,0
17441,366,2015-04-21,5105,0,0,0
17442,372,2015-04-21,7180,0,0,0
17443,374,2015-04-21,7019,0,0,0
17444,377,2015-04-21,7541,0,0,0
17445,381,2015-04-21,8883,0,0,0
17446,391,2015-04-21,4592,0,0,0
17447,397,2015-04-21,4343,0,0,0
17448,399,2015-04-21,4706,0,0,0
17449,410,2015-04-21,4722,0,0,0
17450,421,2015-04-21,6232,0,0,0
17451,435,2015-04-21,2597,0,0,0
17452,444,2015-04-21,6514,0,0,0
17453,447,2015-04-21,4892,0,0,0
17454,456,2015-04-21,4880,0,0,0
17455,460,2015-04-21,2676,0,0,0
17456,461,2015-04-21,3323,0,0,0
17457,466,2015-04-21,6944,0,0,0
17458,469,2015-04-21,7981,0,0,0
17459,470,2015-04-21,9011,0,0,0
17460,471,2015-04-21,5539,0,0,0
17461,484,2015-04-21,5558,0,0,0
17462,485,2015-04-21,3891,0,0,0
17463,490,2015-04-21,7053,0,0,0
17464,491,2015-04-21,4450,0,0,0
17465,492,2015-04-21,6539,0,0,0
17466,496,2015-04-21,6323,0,0,0
17467,498,2015-04-21,6241,0,0,0
17468,502,2015-04-21,8164,0,0,0
17469,503,2015-04-21,3638,0,0,0
17470,506,2015-04-21,5653,0,0,0
17471,507,2015-04-21,5985,0,0,0
17472,511,2015-04-21,5007,0,0,0
17473,512,2015-04-21,5555,0,0,0
17474,513,2015-04-21,14192,0,0,0
17475,516,2015-04-21,4809,0,0,0
17476,521,2015-04-21,3259,0,0,0
17477,523,2015-04-21,10910,0,0,0
17478,529,2015-04-21,6350,0,0,0
17479,534,2015-04-21,4450,0,0,0
17480,535,2015-04-21,7804,0,0,0
17481,539,2015-04-21,9203,0,0,0
17482,543,2015-04-21,1461,0,0,0
17483,550,2015-04-21,4395,0,0,0
17484,551,2015-04-21,5565,0,0,0
17485,553,2015-04-21,3982,0,0,0
17486,563,2015-04-21,3976,0,0,0
17487,566,2015-04-21,4329,0,0,0
17488,569,2015-04-21,4175,0,0,0
17489,570,2015-04-21,3318,0,0,0
17490,571,2015-04-21,5556,0,0,0
17491,578,2015-04-21,6105,0,0,0
17492,597,2015-04-21,4394,0,0,0
17493,598,2015-04-21,4607,0,0,0
17494,599,2015-04-21,7404,0,0,0
17495,601,2015-04-21,2894,0,0,0
17496,607,2015-04-21,2941,0,0,0
17497,609,2015-04-21,4532,0,0,0
17498,617,2015-04-21,5166,0,0,0
17499,620,2015-04-21,6542,0,0,0
17500,624,2015-04-21,5481,0,0,0
17501,642,2015-04-21,3064,0,0,0
17502,643,2015-04-21,6122,0,0,0
17503,645,2015-04-21,8559,0,0,0
17504,647,2015-04-21,4496,0,0,0
17505,648,2015-04-21,4356,0,0,0
17506,657,2015-04-21,5558,0,0,0
17507,661,2015-04-21,5686,0,0,0
17508,663,2015-04-21,5106,0,0,0
17509,666,2015-04-21,4433,0,0,0
17510,667,2015-04-21,5997,0,0,0
17511,668,2015-04-21,6716,0,0,0
17512,673,2015-04-21,5147,0,0,0
17513,683,2015-04-21,7055,0,0,0
17514,689,2015-04-21,4720,0,0,0
17515,690,2015-04-21,4694,0,0,0
17516,698,2015-04-21,14080,0,0,0
17517,705,2015-04-21,6830,0,0,0
17518,709,2015-04-21,10234,0,0,0
17519,711,2015-04-21,5017,0,0,0
17520,712,2015-04-21,5086,0,0,0
17521,715,2015-04-21,5482,0,0,0
17522,717,2015-04-21,3873,0,0,0
17523,723,2015-04-21,5739,0,0,0
17524,728,2015-04-21,3695,0,0,0
17525,729,2015-04-21,8730,0,0,0
17526,732,2015-04-21,3606,0,0,0
17527,737,2015-04-21,4947,0,0,0
17528,739,2015-04-21,7994,0,0,0
17529,744,2015-04-21,6011,0,0,0
17530,747,2015-04-21,5095,0,0,0
17531,749,2015-04-21,3743,0,0,0
17532,751,2015-04-21,3585,0,0,0
17533,756,2015-04-21,12386,0,0,0
17534,758,2015-04-21,4411,0,0,0
17535,764,2015-04-21,3286,0,0,0
17536,765,2015-04-21,7442,0,0,0
17537,766,2015-04-21,4939,0,0,0
17538,767,2015-04-21,5059,0,0,0
17539,768,2015-04-21,9160,0,0,0
17540,778,2015-04-21,4760,0,0,0
17541,779,2015-04-21,7228,0,0,0
17542,782,2015-04-21,4189,0,0,0
17543,783,2015-04-21,5673,0,0,0
17544,785,2015-04-21,4794,0,0,0
17545,786,2015-04-21,3325,0,0,0
17546,789,2015-04-21,3430,0,0,0
17547,791,2015-04-21,6730,0,0,0
17548,792,2015-04-21,5073,0,0,0
17549,796,2015-04-21,6713,0,0,0
17550,806,2015-04-21,3689,0,0,0
17551,807,2015-04-21,7789,0,0,0
17552,808,2015-04-21,6788,0,0,0
17553,813,2015-04-21,5110,0,0,0
17554,819,2015-04-21,4663,0,0,0
17555,824,2015-04-21,6065,0,0,0
17556,828,2015-04-21,4379,0,0,0
17557,830,2015-04-21,5475,0,0,0
17558,831,2015-04-21,11150,0,0,0
17559,836,2015-04-21,5110,0,0,0
17560,838,2015-04-21,6545,0,0,0
17561,843,2015-04-21,6679,0,0,0
17562,846,2015-04-21,7156,0,0,0
17563,863,2015-04-21,7378,0,0,0
17564,866,2015-04-21,4471,0,0,0
17565,867,2015-04-21,3235,0,0,0
17566,871,2015-04-21,4865,0,0,0
17567,873,2015-04-21,3455,0,0,0
17568,876,2015-04-21,8105,0,0,0
17569,882,2015-04-21,5108,0,0,0
17570,884,2015-04-21,4722,0,0,0
17571,889,2015-04-21,2982,0,0,0
17572,890,2015-04-21,4403,0,0,0
17573,894,2015-04-21,5515,0,0,0
17574,896,2015-04-21,5554,0,0,0
17575,900,2015-04-21,5192,0,0,0
17576,902,2015-04-21,4136,0,0,0
17577,903,2015-04-21,8348,0,0,0
17578,904,2015-04-21,3920,0,0,0
17579,909,2015-04-21,8393,0,0,0
17580,911,2015-04-21,7811,0,0,0
17581,916,2015-04-21,4923,0,0,0
17582,919,2015-04-21,4602,0,0,0
17583,926,2015-04-21,4866,0,0,0
17584,928,2015-04-21,5186,0,0,0
17585,930,2015-04-21,4615,0,0,0
17586,932,2015-04-21,5992,0,0,0
17587,935,2015-04-21,4455,0,0,0
17588,942,2015-04-21,3920,0,0,0
17589,943,2015-04-21,4716,0,0,0
17590,946,2015-04-21,3634,0,0,0
17591,947,2015-04-21,6269,0,0,0
17592,963,2015-04-21,8939,0,0,0
17593,965,2015-04-21,5463,0,0,0
17594,967,2015-04-21,6563,0,0,0
17595,968,2015-04-21,6433,0,0,0
17596,969,2015-04-21,2993,0,0,0
17597,970,2015-04-21,2753,0,0,0
17598,976,2015-04-21,5421,0,0,0
17599,977,2015-04-21,3029,0,0,0
17600,979,2015-04-21,3879,0,0,0
17601,980,2015-04-21,5582,0,0,0
17602,985,2015-04-21,6060,0,0,0
17603,991,2015-04-21,3767,0,0,0
17604,995,2015-04-21,7242,0,0,0
17605,1000,2015-04-21,6399,0,0,0
17606,1004,2015-04-21,3140,0,0,0
17607,1005,2015-04-21,5812,0,0,0
17608,1006,2015-04-21,4779,0,0,0
17609,1007,2015-04-21,4404,0,0,0
17610,1010,2015-04-21,5745,0,0,0
17611,1016,2015-04-21,3785,0,0,0
17612,1022,2015-04-21,5201,0,0,0
17613,1026,2015-04-21,7898,0,0,0
17614,1032,2015-04-21,7502,0,0,0
17615,1033,2015-04-21,12537,0,0,0
17616,1040,2015-04-21,6576,0,0,0
17617,1044,2015-04-21,4701,0,0,0
17618,1045,2015-04-21,6519,0,0,0
17619,1051,2015-04-21,5951,0,0,0
17620,1054,2015-04-21,4866,0,0,0
17621,1059,2015-04-21,6743,0,0,0
17622,1062,2015-04-21,3985,0,0,0
17623,1064,2015-04-21,7595,0,0,0
17624,1066,2015-04-21,10150,0,0,0
17625,1069,2015-04-21,5070,0,0,0
17626,1076,2015-04-21,2936,0,0,0
17627,1089,2015-04-21,8248,0,0,0
17628,1090,2015-04-21,5458,0,0,0
17629,1092,2015-04-21,10351,0,0,0
17630,1093,2015-04-21,5522,0,0,0
17631,1094,2015-04-21,3802,0,0,0
17632,1097,2015-04-21,9779,0,0,0
17633,1098,2015-04-21,4609,0,0,0
17634,1099,2015-04-21,6070,0,0,0
17635,1104,2015-04-21,3899,0,0,0
17636,1105,2015-04-21,3250,0,0,0
17637,1106,2015-04-21,4574,0,0,0
17638,1108,2015-04-21,4606,0,0,0
17639,1111,2015-04-21,3832,0,0,0
17640,1112,2015-04-21,5531,0,0,0
17641,1113,2015-04-21,5545,0,0,0
17642,1,2015-04-20,3722,0,0,0
17643,9,2015-04-20,6429,0,0,0
17644,11,2015-04-20,6556,0,0,0
17645,12,2015-04-20,6416,0,0,0
17646,14,2015-04-20,5158,0,0,0
17647,18,2015-04-20,5790,0,0,0
17648,21,2015-04-20,3818,0,0,0
17649,24,2015-04-20,7612,0,0,0
17650,25,2015-04-20,9841,0,0,0
17651,38,2015-04-20,4636,0,0,0
17652,41,2015-04-20,4588,0,0,0
17653,43,2015-04-20,5293,0,0,0
17654,55,2015-04-20,4548,0,0,0
17655,56,2015-04-20,6479,0,0,0
17656,60,2015-04-20,6514,0,0,0
17657,68,2015-04-20,6045,0,0,0
17658,75,2015-04-20,5209,0,0,0
17659,78,2015-04-20,3101,0,0,0
17660,84,2015-04-20,11511,0,0,0
17661,85,2015-04-20,6433,0,0,0
17662,91,2015-04-20,3230,0,0,0
17663,95,2015-04-20,6489,0,0,0
17664,98,2015-04-20,4756,0,0,0
17665,101,2015-04-20,6420,0,0,0
17666,111,2015-04-20,5400,0,0,0
17667,113,2015-04-20,4848,0,0,0
17668,115,2015-04-20,6097,0,0,0
17669,120,2015-04-20,6474,0,0,0
17670,121,2015-04-20,4572,0,0,0
17671,128,2015-04-20,6212,0,0,0
17672,133,2015-04-20,5415,0,0,0
17673,134,2015-04-20,5184,0,0,0
17674,138,2015-04-20,6011,0,0,0
17675,142,2015-04-20,4564,0,0,0
17676,145,2015-04-20,7370,0,0,0
17677,148,2015-04-20,8883,0,0,0
17678,152,2015-04-20,5235,0,0,0
17679,155,2015-04-20,5669,0,0,0
17680,156,2015-04-20,5695,0,0,0
17681,157,2015-04-20,8569,0,0,0
17682,158,2015-04-20,6063,0,0,0
17683,159,2015-04-20,5597,0,0,0
17684,161,2015-04-20,6600,0,0,0
17685,163,2015-04-20,7466,0,0,0
17686,164,2015-04-20,5802,0,0,0
17687,168,2015-04-20,6765,0,0,0
17688,173,2015-04-20,7567,0,0,0
17689,175,2015-04-20,5514,0,0,0
17690,180,2015-04-20,6144,0,0,0
17691,186,2015-04-20,3112,0,0,0
17692,187,2015-04-20,5554,0,0,0
17693,195,2015-04-20,9212,0,0,0
17694,196,2015-04-20,4790,0,0,0
17695,204,2015-04-20,4750,0,0,0
17696,205,2015-04-20,5674,0,0,0
17697,213,2015-04-20,6025,0,0,0
17698,216,2015-04-20,5888,0,0,0
17699,218,2015-04-20,4719,0,0,0
17700,219,2015-04-20,3268,0,0,0
17701,220,2015-04-20,4104,0,0,0
17702,221,2015-04-20,4444,0,0,0
17703,227,2015-04-20,6026,0,0,0
17704,231,2015-04-20,3169,0,0,0
17705,234,2015-04-20,8098,0,0,0
17706,237,2015-04-20,5494,0,0,0
17707,238,2015-04-20,6357,0,0,0
17708,249,2015-04-20,4431,0,0,0
17709,253,2015-04-20,4727,0,0,0
17710,257,2015-04-20,4682,0,0,0
17711,260,2015-04-20,6126,0,0,0
17712,261,2015-04-20,9339,0,0,0
17713,273,2015-04-20,5915,0,0,0
17714,278,2015-04-20,6911,0,0,0
17715,281,2015-04-20,4945,0,0,0
17716,284,2015-04-20,4694,0,0,0
17717,285,2015-04-20,4981,0,0,0
17718,288,2015-04-20,3773,0,0,0
17719,289,2015-04-20,5155,0,0,0
17720,291,2015-04-20,6266,0,0,0
17721,292,2015-04-20,5684,0,0,0
17722,295,2015-04-20,4207,0,0,0
17723,296,2015-04-20,6379,0,0,0
17724,297,2015-04-20,6543,0,0,0
17725,310,2015-04-20,7239,0,0,0
17726,313,2015-04-20,5463,0,0,0
17727,316,2015-04-20,8464,0,0,0
17728,319,2015-04-20,6837,0,0,0
17729,320,2015-04-20,13574,0,0,0
17730,324,2015-04-20,5316,0,0,0
17731,332,2015-04-20,3950,0,0,0
17732,339,2015-04-20,4682,0,0,0
17733,341,2015-04-20,4740,0,0,0
17734,342,2015-04-20,9498,0,0,0
17735,346,2015-04-20,6490,0,0,0
17736,351,2015-04-20,4876,0,0,0
17737,352,2015-04-20,5254,0,0,0
17738,354,2015-04-20,5926,0,0,0
17739,357,2015-04-20,6805,0,0,0
17740,359,2015-04-20,5028,0,0,0
17741,366,2015-04-20,5155,0,0,0
17742,372,2015-04-20,7261,0,0,0
17743,374,2015-04-20,6911,0,0,0
17744,377,2015-04-20,7314,0,0,0
17745,381,2015-04-20,9663,0,0,0
17746,391,2015-04-20,4958,0,0,0
17747,397,2015-04-20,4867,0,0,0
17748,399,2015-04-20,5070,0,0,0
17749,410,2015-04-20,5025,0,0,0
17750,421,2015-04-20,7245,0,0,0
17751,435,2015-04-20,2946,0,0,0
17752,444,2015-04-20,7707,0,0,0
17753,447,2015-04-20,5565,0,0,0
17754,456,2015-04-20,4900,0,0,0
17755,460,2015-04-20,3074,0,0,0
17756,461,2015-04-20,3494,0,0,0
17757,466,2015-04-20,6926,0,0,0
17758,469,2015-04-20,8215,0,0,0
17759,470,2015-04-20,9734,0,0,0
17760,471,2015-04-20,6350,0,0,0
17761,484,2015-04-20,5148,0,0,0
17762,485,2015-04-20,3735,0,0,0
17763,490,2015-04-20,7624,0,0,0
17764,491,2015-04-20,6224,0,0,0
17765,492,2015-04-20,6656,0,0,0
17766,496,2015-04-20,6610,0,0,0
17767,498,2015-04-20,7520,0,0,0
17768,502,2015-04-20,9412,0,0,0
17769,503,2015-04-20,4566,0,0,0
17770,506,2015-04-20,5949,0,0,0
17771,507,2015-04-20,6229,0,0,0
17772,511,2015-04-20,5352,0,0,0
17773,512,2015-04-20,5601,0,0,0
17774,513,2015-04-20,15760,0,0,0
17775,516,2015-04-20,4556,0,0,0
17776,521,2015-04-20,3736,0,0,0
17777,523,2015-04-20,12279,0,0,0
17778,529,2015-04-20,5979,0,0,0
17779,534,2015-04-20,5678,0,0,0
17780,535,2015-04-20,7345,0,0,0
17781,539,2015-04-20,10787,0,0,0
17782,543,2015-04-20,1819,0,0,0
17783,550,2015-04-20,4895,0,0,0
17784,551,2015-04-20,6558,0,0,0
17785,553,2015-04-20,5013,0,0,0
17786,563,2015-04-20,4423,0,0,0
17787,566,2015-04-20,4682,0,0,0
17788,569,2015-04-20,4571,0,0,0
17789,570,2015-04-20,3643,0,0,0
17790,571,2015-04-20,7117,0,0,0
17791,578,2015-04-20,7043,0,0,0
17792,597,2015-04-20,5190,0,0,0
17793,598,2015-04-20,5512,0,0,0
17794,599,2015-04-20,8926,0,0,0
17795,601,2015-04-20,3467,0,0,0
17796,607,2015-04-20,3411,0,0,0
17797,609,2015-04-20,5559,0,0,0
17798,617,2015-04-20,5462,0,0,0
17799,620,2015-04-20,7908,0,0,0
17800,624,2015-04-20,6599,0,0,0
17801,642,2015-04-20,2601,0,0,0
17802,643,2015-04-20,6290,0,0,0
17803,645,2015-04-20,8831,0,0,0
17804,647,2015-04-20,4843,0,0,0
17805,648,2015-04-20,5492,0,0,0
17806,657,2015-04-20,5957,0,0,0
17807,661,2015-04-20,6256,0,0,0
17808,663,2015-04-20,5590,0,0,0
17809,666,2015-04-20,4847,0,0,0
17810,667,2015-04-20,7002,0,0,0
17811,668,2015-04-20,7346,0,0,0
17812,673,2015-04-20,5887,0,0,0
17813,683,2015-04-20,6781,0,0,0
17814,689,2015-04-20,5189,0,0,0
17815,690,2015-04-20,5373,0,0,0
17816,698,2015-04-20,16334,0,0,0
17817,705,2015-04-20,7578,0,0,0
17818,709,2015-04-20,10307,0,0,0
17819,711,2015-04-20,6630,0,0,0
17820,712,2015-04-20,5239,0,0,0
17821,715,2015-04-20,5446,0,0,0
17822,717,2015-04-20,4059,0,0,0
17823,723,2015-04-20,5452,0,0,0
17824,728,2015-04-20,4504,0,0,0
17825,729,2015-04-20,8870,0,0,0
17826,732,2015-04-20,5122,0,0,0
17827,737,2015-04-20,5356,0,0,0
17828,739,2015-04-20,7761,0,0,0
17829,744,2015-04-20,7122,0,0,0
17830,747,2015-04-20,5520,0,0,0
17831,749,2015-04-20,4195,0,0,0
17832,751,2015-04-20,3939,0,0,0
17833,756,2015-04-20,13562,0,0,0
17834,758,2015-04-20,4509,0,0,0
17835,764,2015-04-20,3211,0,0,0
17836,765,2015-04-20,8622,0,0,0
17837,766,2015-04-20,5316,0,0,0
17838,767,2015-04-20,5027,0,0,0
17839,768,2015-04-20,10999,0,0,0
17840,778,2015-04-20,4995,0,0,0
17841,779,2015-04-20,5769,0,0,0
17842,782,2015-04-20,4494,0,0,0
17843,783,2015-04-20,5924,0,0,0
17844,785,2015-04-20,5051,0,0,0
17845,786,2015-04-20,3736,0,0,0
17846,789,2015-04-20,3631,0,0,0
17847,791,2015-04-20,7487,0,0,0
17848,792,2015-04-20,4819,0,0,0
17849,796,2015-04-20,6248,0,0,0
17850,806,2015-04-20,5013,0,0,0
17851,807,2015-04-20,10708,0,0,0
17852,808,2015-04-20,6546,0,0,0
17853,813,2015-04-20,5983,0,0,0
17854,819,2015-04-20,5795,0,0,0
17855,824,2015-04-20,6932,0,0,0
17856,828,2015-04-20,4654,0,0,0
17857,830,2015-04-20,5695,0,0,0
17858,831,2015-04-20,10559,0,0,0
17859,836,2015-04-20,6203,0,0,0
17860,838,2015-04-20,7100,0,0,0
17861,843,2015-04-20,7609,0,0,0
17862,846,2015-04-20,7494,0,0,0
17863,863,2015-04-20,7361,0,0,0
17864,866,2015-04-20,5718,0,0,0
17865,867,2015-04-20,3649,0,0,0
17866,871,2015-04-20,5742,0,0,0
17867,873,2015-04-20,3697,0,0,0
17868,876,2015-04-20,7654,0,0,0
17869,882,2015-04-20,5846,0,0,0
17870,884,2015-04-20,4675,0,0,0
17871,889,2015-04-20,3298,0,0,0
17872,890,2015-04-20,5174,0,0,0
17873,894,2015-04-20,6393,0,0,0
17874,896,2015-04-20,6152,0,0,0
17875,900,2015-04-20,6132,0,0,0
17876,902,2015-04-20,4694,0,0,0
17877,903,2015-04-20,8936,0,0,0
17878,904,2015-04-20,5055,0,0,0
17879,909,2015-04-20,9613,0,0,0
17880,911,2015-04-20,8335,0,0,0
17881,916,2015-04-20,4781,0,0,0
17882,919,2015-04-20,5581,0,0,0
17883,926,2015-04-20,6062,0,0,0
17884,928,2015-04-20,5149,0,0,0
17885,930,2015-04-20,5224,0,0,0
17886,932,2015-04-20,6247,0,0,0
17887,935,2015-04-20,4429,0,0,0
17888,942,2015-04-20,4671,0,0,0
17889,943,2015-04-20,5442,0,0,0
17890,946,2015-04-20,4124,0,0,0
17891,947,2015-04-20,6545,0,0,0
17892,963,2015-04-20,8816,0,0,0
17893,965,2015-04-20,5679,0,0,0
17894,967,2015-04-20,6655,0,0,0
17895,968,2015-04-20,7205,0,0,0
17896,969,2015-04-20,3306,0,0,0
17897,970,2015-04-20,3111,0,0,0
17898,976,2015-04-20,5631,0,0,0
17899,977,2015-04-20,3707,0,0,0
17900,979,2015-04-20,5350,0,0,0
17901,980,2015-04-20,4956,0,0,0
17902,985,2015-04-20,6648,0,0,0
17903,991,2015-04-20,4214,0,0,0
17904,995,2015-04-20,7866,0,0,0
17905,1000,2015-04-20,6188,0,0,0
17906,1004,2015-04-20,3982,0,0,0
17907,1005,2015-04-20,5638,0,0,0
17908,1006,2015-04-20,5503,0,0,0
17909,1007,2015-04-20,5323,0,0,0
17910,1010,2015-04-20,6280,0,0,0
17911,1016,2015-04-20,4058,0,0,0
17912,1022,2015-04-20,5778,0,0,0
17913,1026,2015-04-20,7171,0,0,0
17914,1032,2015-04-20,7750,0,0,0
17915,1033,2015-04-20,12340,0,0,0
17916,1040,2015-04-20,7123,0,0,0
17917,1044,2015-04-20,5347,0,0,0
17918,1045,2015-04-20,6846,0,0,0
17919,1051,2015-04-20,6679,0,0,0
17920,1054,2015-04-20,4972,0,0,0
17921,1059,2015-04-20,7497,0,0,0
17922,1062,2015-04-20,4457,0,0,0
17923,1064,2015-04-20,8602,0,0,0
17924,1066,2015-04-20,10004,0,0,0
17925,1069,2015-04-20,5554,0,0,0
17926,1076,2015-04-20,3817,0,0,0
17927,1089,2015-04-20,8785,0,0,0
17928,1090,2015-04-20,5887,0,0,0
17929,1092,2015-04-20,10972,0,0,0
17930,1093,2015-04-20,6330,0,0,0
17931,1094,2015-04-20,4171,0,0,0
17932,1097,2015-04-20,9921,0,0,0
17933,1098,2015-04-20,5610,0,0,0
17934,1099,2015-04-20,7193,0,0,0
17935,1104,2015-04-20,4388,0,0,0
17936,1105,2015-04-20,3932,0,0,0
17937,1106,2015-04-20,4903,0,0,0
17938,1108,2015-04-20,4426,0,0,0
17939,1111,2015-04-20,4607,0,0,0
17940,1112,2015-04-20,6687,0,0,0
17941,1113,2015-04-20,5423,0,0,0
17942,85,2015-04-19,10711,0,0,0
17943,310,2015-04-19,2273,0,0,0
17944,512,2015-04-19,7455,0,0,0
17945,578,2015-04-19,4033,0,0,0
17946,732,2015-04-19,1627,0,0,0
17947,863,2015-04-19,2061,0,0,0
17948,867,2015-04-19,1782,0,0,0
17949,1045,2015-04-19,2769,0,0,0
17950,1097,2015-04-19,13194,0,0,0
17951,1099,2015-04-19,3814,0,0,0
17952,1,2015-04-18,4594,0,0,0
17953,9,2015-04-18,6685,0,0,0
17954,11,2015-04-18,5331,0,0,0
17955,12,2015-04-18,6901,0,0,0
17956,14,2015-04-18,3421,0,0,0
17957,18,2015-04-18,4842,0,0,0
17958,21,2015-04-18,5325,0,0,0
17959,24,2015-04-18,7919,0,0,0
17960,25,2015-04-18,9045,0,0,0
17961,38,2015-04-18,5840,0,0,0
17962,41,2015-04-18,5675,0,0,0
17963,43,2015-04-18,4725,0,0,0
17964,55,2015-04-18,3049,0,0,0
17965,56,2015-04-18,8203,0,0,0
17966,60,2015-04-18,5806,0,0,0
17967,68,2015-04-18,9111,0,0,0
17968,75,2015-04-18,5451,0,0,0
17969,78,2015-04-18,2519,0,0,0
17970,84,2015-04-18,10829,0,0,0
17971,85,2015-04-18,5201,0,0,0
17972,91,2015-04-18,3672,0,0,0
17973,95,2015-04-18,3899,0,0,0
17974,98,2015-04-18,4356,0,0,0
17975,101,2015-04-18,6532,0,0,0
17976,111,2015-04-18,6647,0,0,0
17977,113,2015-04-18,7081,0,0,0
17978,115,2015-04-18,9733,0,0,0
17979,120,2015-04-18,6737,0,0,0
17980,121,2015-04-18,2543,0,0,0
17981,128,2015-04-18,8180,0,0,0
17982,133,2015-04-18,3620,0,0,0
17983,134,2015-04-18,3196,0,0,0
17984,138,2015-04-18,3061,0,0,0
17985,142,2015-04-18,3459,0,0,0
17986,145,2015-04-18,6498,0,0,0
17987,148,2015-04-18,8184,0,0,0
17988,152,2015-04-18,3632,0,0,0
17989,155,2015-04-18,7483,0,0,0
17990,156,2015-04-18,2471,0,0,0
17991,157,2015-04-18,7769,0,0,0
17992,158,2015-04-18,9755,0,0,0
17993,159,2015-04-18,6689,0,0,0
17994,161,2015-04-18,7054,0,0,0
17995,163,2015-04-18,5948,0,0,0
17996,164,2015-04-18,4410,0,0,0
17997,168,2015-04-18,4843,0,0,0
17998,173,2015-04-18,6714,0,0,0
17999,175,2015-04-18,6460,0,0,0
18000,180,2015-04-18,7468,0,0,0
18001,186,2015-04-18,4007,0,0,0
18002,187,2015-04-18,4268,0,0,0
18003,195,2015-04-18,10891,0,0,0
18004,196,2015-04-18,3294,0,0,0
18005,204,2015-04-18,4632,0,0,0
18006,205,2015-04-18,4700,0,0,0
18007,213,2015-04-18,7261,0,0,0
18008,216,2015-04-18,5906,0,0,0
18009,218,2015-04-18,2250,0,0,0
18010,219,2015-04-18,1861,0,0,0
18011,220,2015-04-18,3779,0,0,0
18012,221,2015-04-18,4955,0,0,0
18013,227,2015-04-18,5008,0,0,0
18014,231,2015-04-18,5835,0,0,0
18015,234,2015-04-18,8889,0,0,0
18016,237,2015-04-18,4173,0,0,0
18017,238,2015-04-18,4923,0,0,0
18018,249,2015-04-18,4041,0,0,0
18019,253,2015-04-18,4137,0,0,0
18020,257,2015-04-18,3251,0,0,0
18021,260,2015-04-18,6916,0,0,0
18022,261,2015-04-18,7418,0,0,0
18023,273,2015-04-18,6244,0,0,0
18024,278,2015-04-18,4481,0,0,0
18025,281,2015-04-18,5737,0,0,0
18026,284,2015-04-18,6558,0,0,0
18027,285,2015-04-18,6470,0,0,0
18028,288,2015-04-18,5736,0,0,0
18029,289,2015-04-18,5287,0,0,0
18030,291,2015-04-18,5353,0,0,0
18031,292,2015-04-18,3742,0,0,0
18032,295,2015-04-18,5957,0,0,0
18033,296,2015-04-18,5192,0,0,0
18034,297,2015-04-18,5127,0,0,0
18035,310,2015-04-18,6852,0,0,0
18036,313,2015-04-18,4108,0,0,0
18037,316,2015-04-18,8824,0,0,0
18038,319,2015-04-18,5157,0,0,0
18039,320,2015-04-18,11005,0,0,0
18040,324,2015-04-18,2245,0,0,0
18041,332,2015-04-18,1579,0,0,0
18042,339,2015-04-18,4421,0,0,0
18043,341,2015-04-18,4981,0,0,0
18044,342,2015-04-18,12046,0,0,0
18045,346,2015-04-18,4922,0,0,0
18046,351,2015-04-18,5719,0,0,0
18047,352,2015-04-18,5882,0,0,0
18048,354,2015-04-18,8556,0,0,0
18049,357,2015-04-18,6451,0,0,0
18050,359,2015-04-18,7052,0,0,0
18051,366,2015-04-18,2639,0,0,0
18052,372,2015-04-18,8262,0,0,0
18053,374,2015-04-18,4377,0,0,0
18054,377,2015-04-18,5983,0,0,0
18055,381,2015-04-18,4998,0,0,0
18056,391,2015-04-18,3100,0,0,0
18057,397,2015-04-18,4739,0,0,0
18058,399,2015-04-18,5697,0,0,0
18059,410,2015-04-18,5575,0,0,0
18060,421,2015-04-18,10730,0,0,0
18061,435,2015-04-18,2319,0,0,0
18062,444,2015-04-18,15553,0,0,0
18063,447,2015-04-18,4579,0,0,0
18064,456,2015-04-18,4386,0,0,0
18065,460,2015-04-18,1317,0,0,0
18066,461,2015-04-18,5412,0,0,0
18067,466,2015-04-18,5040,0,0,0
18068,469,2015-04-18,11633,0,0,0
18069,470,2015-04-18,12750,0,0,0
18070,471,2015-04-18,7550,0,0,0
18071,484,2015-04-18,8900,0,0,0
18072,485,2015-04-18,6169,0,0,0
18073,490,2015-04-18,10300,0,0,0
18074,491,2015-04-18,7246,0,0,0
18075,492,2015-04-18,7766,0,0,0
18076,496,2015-04-18,7301,0,0,0
18077,498,2015-04-18,8579,0,0,0
18078,502,2015-04-18,9682,0,0,0
18079,503,2015-04-18,6264,0,0,0
18080,506,2015-04-18,4990,0,0,0
18081,507,2015-04-18,7566,0,0,0
18082,511,2015-04-18,5256,0,0,0
18083,512,2015-04-18,4750,0,0,0
18084,513,2015-04-18,17391,0,0,0
18085,516,2015-04-18,4322,0,0,0
18086,521,2015-04-18,4907,0,0,0
18087,523,2015-04-18,15610,0,0,0
18088,529,2015-04-18,6350,0,0,0
18089,534,2015-04-18,6587,0,0,0
18090,535,2015-04-18,5765,0,0,0
18091,539,2015-04-18,13831,0,0,0
18092,543,2015-04-18,1350,0,0,0
18093,550,2015-04-18,7413,0,0,0
18094,551,2015-04-18,4472,0,0,0
